avg_burst_time,arrival_rate,cpu_io_ratio,priority_variance,queue_length,throughput_req,best_scheduler
6,11,0.46,6,47,low,SJF
8,29,0.39,7,7,medium,Priority
14,19,0.65,5,13,low,RR
9,26,0.24,5,42,low,RR
13,24,0.61,6,45,low,RR
16,26,0.5,2,13,high,RR
10,11,0.86,4,47,medium,RR
7,14,0.99,1,33,low,RR
3,2,0.93,4,27,high,FCFS
5,15,0.86,8,44,medium,Priority
7,6,0.22,3,26,medium,RR
1,13,0.69,1,14,low,RR
4,29,0.31,6,15,high,SJF
9,22,0.49,9,42,high,Priority
14,1,0.19,9,27,high,FCFS
19,10,0.22,3,17,medium,RR
7,2,0.92,7,27,low,Priority
13,26,0.11,5,34,medium,RR
3,26,0.46,8,27,low,SJF
16,3,0.45,9,13,low,Priority
16,8,0.12,1,42,low,RR
19,22,0.23,5,15,medium,RR
7,27,0.72,4,24,high,RR
5,1,0.98,2,17,low,RR
4,28,0.91,2,24,medium,RR
2,17,0.22,6,5,low,SJF
18,11,0.3,2,24,high,RR
2,4,0.23,6,11,medium,SJF
3,4,0.55,4,39,low,RR
19,27,0.95,6,34,low,RR
4,17,0.23,7,36,low,SJF
13,22,0.3,9,25,low,Priority
12,16,0.74,1,14,high,RR
15,26,0.57,8,19,high,Priority
9,2,0.75,8,5,medium,Priority
14,25,0.68,1,21,high,RR
19,2,0.24,9,26,medium,Priority
6,9,0.39,2,26,medium,SJF
12,28,0.23,6,40,high,RR
15,23,0.76,9,21,high,Priority
10,25,0.84,6,44,low,RR
3,26,0.67,5,43,medium,RR
1,20,0.48,1,21,high,SJF
4,29,0.37,6,6,medium,SJF
12,13,0.91,8,33,low,Priority
2,12,0.67,6,23,low,RR
13,17,0.33,8,12,high,Priority
13,8,0.35,1,7,low,RR
15,18,0.79,6,41,low,RR
10,7,0.39,8,39,medium,Priority
17,16,0.39,4,39,high,RR
2,18,0.22,1,10,medium,SJF
11,5,0.17,2,29,medium,RR
9,16,0.99,4,25,medium,RR
8,1,0.38,1,46,medium,RR
7,18,0.36,9,9,low,Priority
15,8,0.84,5,21,low,RR
2,1,0.55,1,11,high,FCFS
19,24,0.53,4,30,medium,RR
12,13,0.83,1,17,medium,RR
18,29,0.43,4,38,high,RR
16,25,0.61,8,38,high,Priority
5,19,0.13,9,33,low,SJF
19,13,0.11,8,20,medium,Priority
5,1,0.36,3,21,high,FCFS
10,5,0.71,3,31,medium,RR
1,7,0.97,7,26,high,FCFS
18,23,0.39,5,39,low,RR
5,18,0.2,1,37,high,SJF
13,7,0.41,7,49,high,FCFS
1,1,0.34,2,22,high,FCFS
18,5,0.63,9,36,medium,Priority
13,18,0.55,6,24,high,RR
7,13,0.29,5,5,high,RR
19,20,0.23,6,33,low,RR
6,10,0.51,7,34,low,Priority
16,26,0.57,1,41,medium,RR
6,6,0.73,9,17,medium,Priority
1,1,0.59,8,45,high,FCFS
10,6,0.75,4,38,medium,RR
6,17,0.13,7,27,medium,SJF
15,24,0.44,5,16,medium,RR
17,27,0.46,8,25,low,Priority
13,16,0.72,1,13,low,RR
19,17,0.61,9,34,medium,Priority
10,9,0.55,4,15,low,RR
6,26,0.57,9,19,high,Priority
9,6,0.58,9,19,low,Priority
19,12,0.46,8,39,high,Priority
3,25,0.76,3,42,high,RR
14,2,0.88,3,46,low,RR
13,12,0.83,4,47,medium,RR
19,29,0.13,2,43,medium,RR
16,17,0.81,1,9,low,RR
3,16,0.73,4,48,low,RR
17,24,0.21,8,35,medium,Priority
11,18,0.49,6,20,high,RR
19,12,0.43,7,40,low,Priority
17,4,0.2,1,23,medium,RR
11,1,0.76,9,22,high,FCFS
18,26,0.84,1,29,medium,RR
8,11,0.71,7,14,high,Priority
19,15,0.9,5,32,low,RR
9,22,0.61,7,14,low,Priority
6,24,0.41,8,19,low,SJF
11,2,0.47,3,31,low,RR
3,21,0.23,2,25,low,SJF
18,1,0.73,1,30,high,FCFS
2,27,0.22,9,11,low,SJF
12,12,0.14,1,36,low,RR
16,9,0.65,2,36,medium,RR
18,13,0.32,8,7,medium,Priority
15,3,0.59,6,26,medium,RR
9,18,0.95,6,19,medium,RR
15,20,0.86,3,44,low,RR
10,11,0.65,2,19,low,RR
3,3,0.41,3,10,medium,SJF
3,1,0.86,9,36,medium,Priority
2,10,0.91,3,7,high,RR
1,26,0.5,7,38,medium,Priority
11,23,0.54,7,23,high,Priority
9,4,0.32,3,25,medium,RR
1,6,0.5,9,47,low,Priority
13,6,0.79,1,28,medium,RR
14,7,0.41,7,13,medium,Priority
17,17,0.55,2,35,high,RR
17,6,0.71,3,39,high,FCFS
15,1,0.27,3,9,high,FCFS
14,4,0.77,9,36,medium,Priority
10,8,0.15,2,29,high,RR
11,5,0.86,8,31,medium,Priority
10,2,0.18,7,9,medium,Priority
11,19,0.45,2,47,medium,RR
1,24,0.34,2,43,low,SJF
8,21,0.88,5,17,high,RR
2,5,0.64,5,36,medium,RR
16,2,0.24,1,39,high,FCFS
15,3,0.82,1,42,medium,RR
17,16,0.9,3,10,low,RR
3,15,0.74,6,10,medium,RR
9,14,0.44,8,10,medium,Priority
15,22,0.96,2,35,medium,RR
14,14,0.52,9,41,low,Priority
11,7,0.53,5,31,medium,RR
14,7,0.95,6,25,medium,RR
9,1,0.88,1,17,medium,RR
2,8,0.68,4,13,high,RR
7,21,0.49,2,44,high,RR
5,18,0.27,8,23,low,SJF
7,2,0.26,5,17,low,RR
13,8,0.67,9,15,low,Priority
7,26,0.44,4,11,high,RR
2,22,0.76,3,49,high,RR
12,14,0.38,8,16,low,Priority
9,10,0.17,4,38,medium,RR
16,21,0.83,4,28,medium,RR
6,6,0.22,3,21,medium,SJF
18,26,0.76,6,19,low,RR
11,3,0.57,8,39,medium,Priority
14,20,0.86,1,12,low,RR
12,2,0.15,6,18,low,RR
9,9,0.26,6,16,medium,RR
5,18,0.96,1,42,low,RR
8,9,0.12,8,34,medium,Priority
18,28,0.29,8,42,medium,Priority
18,24,0.48,1,37,medium,RR
1,1,0.62,4,34,medium,RR
11,6,0.73,3,19,medium,RR
11,16,0.79,6,46,low,RR
10,21,0.58,4,13,high,RR
7,2,0.82,8,22,high,FCFS
5,26,0.75,6,9,medium,RR
5,3,0.85,3,43,high,FCFS
4,23,0.76,2,30,high,RR
15,21,0.5,8,27,medium,Priority
13,6,0.92,8,49,low,Priority
12,19,0.57,3,19,low,RR
6,24,0.81,4,48,high,RR
2,7,0.99,1,31,low,RR
7,5,0.66,9,22,high,FCFS
18,13,0.96,6,35,low,RR
15,14,0.35,5,20,high,RR
3,8,0.52,8,38,high,Priority
18,7,0.1,7,8,high,FCFS
16,27,0.52,6,24,high,RR
19,20,0.59,2,36,high,RR
2,19,0.56,1,31,high,RR
11,19,0.85,4,23,low,RR
6,8,0.72,9,35,medium,Priority
10,10,0.68,2,48,low,RR
11,16,0.68,7,8,low,Priority
13,28,0.85,6,43,medium,RR
2,9,0.86,3,5,medium,RR
8,10,0.34,1,29,high,RR
7,26,0.23,7,42,high,Priority
8,1,0.11,3,31,low,RR
11,28,0.75,2,45,medium,RR
19,26,0.94,9,45,high,Priority
10,5,0.6,2,14,low,RR
10,14,0.25,8,41,low,Priority
6,16,0.11,5,39,low,SJF
5,9,0.46,4,21,medium,SJF
12,20,0.14,4,43,low,RR
16,7,0.27,8,5,medium,Priority
3,8,0.76,5,9,medium,RR
9,17,0.75,3,6,high,RR
15,8,0.75,8,31,low,Priority
14,11,0.81,4,25,low,RR
14,20,0.25,9,49,low,Priority
17,24,0.23,5,22,high,RR
17,21,0.38,9,32,low,Priority
18,12,0.39,2,9,high,RR
15,3,0.9,6,37,low,RR
17,11,0.98,8,6,low,Priority
9,19,0.82,7,8,high,Priority
2,10,0.36,1,48,low,SJF
10,1,0.6,4,39,low,RR
13,21,0.83,6,15,low,RR
1,29,0.38,6,19,high,SJF
1,26,0.29,3,37,medium,SJF
19,4,0.67,2,21,medium,RR
6,12,0.37,1,5,medium,SJF
2,4,0.66,6,30,medium,RR
18,28,0.27,1,43,high,RR
6,28,0.83,3,14,high,RR
6,26,0.14,3,7,high,SJF
6,17,0.4,6,17,medium,SJF
12,14,0.66,9,12,high,Priority
5,29,0.23,5,33,medium,SJF
14,10,0.5,7,12,low,Priority
5,28,0.89,5,32,medium,RR
8,21,0.38,1,41,high,RR
4,19,0.71,7,32,medium,Priority
5,18,0.38,7,32,low,SJF
13,18,0.13,2,20,medium,RR
2,4,0.18,6,14,medium,SJF
15,21,0.83,1,44,medium,RR
6,12,0.66,2,48,medium,RR
2,29,0.44,9,22,low,SJF
8,1,0.82,4,27,low,RR
15,24,0.82,8,22,high,Priority
15,10,0.1,6,12,high,RR
12,18,0.64,4,37,low,RR
7,28,0.16,5,27,low,RR
11,10,0.19,1,31,low,RR
12,16,0.65,2,45,medium,RR
12,25,0.59,4,8,low,RR
9,13,0.81,9,7,high,Priority
16,9,0.76,9,28,high,Priority
5,13,0.39,4,18,high,SJF
4,27,0.79,9,8,high,Priority
19,9,0.24,7,11,high,Priority
12,20,0.95,4,8,medium,RR
15,23,0.53,5,26,low,RR
4,11,0.54,3,15,medium,RR
9,24,0.12,3,15,low,RR
19,4,0.5,3,33,medium,RR
13,22,0.13,6,35,high,RR
16,16,0.62,6,42,high,RR
1,3,0.59,9,23,high,FCFS
13,22,0.37,8,28,medium,Priority
16,26,0.14,8,7,high,Priority
18,24,0.72,5,14,low,RR
9,21,0.36,4,44,high,RR
4,16,0.52,5,12,high,RR
13,28,0.45,7,28,low,Priority
5,26,0.68,7,30,high,Priority
10,11,0.96,4,6,low,RR
7,17,0.82,7,46,low,Priority
16,3,0.44,4,40,low,RR
6,10,0.75,4,27,low,RR
12,10,0.27,9,33,high,Priority
1,4,0.47,6,20,medium,SJF
8,13,0.9,1,11,medium,RR
10,3,0.41,8,28,low,Priority
17,6,0.78,8,49,medium,Priority
6,21,0.62,4,37,high,RR
10,25,0.96,4,13,high,RR
4,26,0.46,4,13,high,SJF
5,9,0.64,4,5,low,RR
5,22,0.62,5,46,low,RR
3,26,0.92,5,26,medium,RR
13,26,0.18,7,7,medium,Priority
13,14,0.43,1,19,medium,RR
7,28,0.36,3,32,medium,RR
9,1,0.28,7,5,high,FCFS
1,13,0.24,2,7,medium,SJF
12,25,0.43,6,48,high,RR
3,5,0.54,4,27,medium,RR
7,22,0.38,2,18,high,RR
16,24,0.42,4,41,medium,RR
9,5,0.53,3,46,medium,RR
10,29,0.84,4,16,low,RR
14,16,0.74,4,33,high,RR
1,4,0.12,7,7,medium,SJF
13,17,0.29,5,34,low,RR
8,27,0.51,3,32,high,RR
15,11,0.14,7,49,low,Priority
18,3,0.52,5,26,high,FCFS
2,22,0.85,1,24,low,RR
11,8,0.18,5,6,low,RR
4,3,0.67,4,13,medium,RR
15,5,0.96,8,42,high,FCFS
13,26,0.58,8,10,medium,Priority
11,26,0.84,7,43,high,Priority
18,15,0.82,3,12,high,RR
4,18,0.73,6,37,high,RR
17,10,0.44,5,9,low,RR
13,9,0.84,8,40,high,Priority
17,28,0.17,2,28,high,RR
11,13,0.43,1,16,low,RR
9,7,0.74,4,30,high,FCFS
14,22,0.3,4,23,high,RR
2,10,0.58,3,19,high,RR
15,17,0.81,1,20,medium,RR
17,4,0.96,1,35,medium,RR
2,29,0.29,2,44,low,SJF
12,14,0.61,8,48,medium,Priority
14,23,0.67,8,45,low,Priority
8,20,0.8,7,19,low,Priority
9,4,0.53,6,32,high,FCFS
19,26,0.59,2,23,high,RR
2,15,0.12,1,40,medium,SJF
11,7,0.84,7,47,low,Priority
11,21,0.75,9,40,medium,Priority
2,25,0.71,5,25,medium,RR
16,2,0.11,1,38,medium,RR
7,17,0.34,9,17,medium,Priority
15,20,0.88,4,34,high,RR
16,23,0.62,2,38,low,RR
4,8,0.46,2,19,medium,SJF
11,17,0.24,8,46,high,Priority
13,23,0.46,3,33,medium,RR
9,21,0.24,5,45,low,RR
6,21,0.9,8,32,high,Priority
7,14,0.89,3,21,high,RR
3,7,0.19,9,12,low,SJF
3,4,0.3,1,15,low,SJF
6,16,0.65,3,32,low,RR
18,11,0.32,9,34,low,Priority
7,17,0.72,8,30,high,Priority
13,24,0.87,9,13,high,Priority
4,22,0.48,6,5,low,SJF
17,27,0.29,1,6,medium,RR
7,1,0.17,6,8,medium,RR
13,29,0.85,4,37,medium,RR
6,29,0.5,2,49,low,RR
12,20,0.35,7,31,high,Priority
2,11,0.2,7,48,low,SJF
8,3,0.68,4,12,medium,RR
14,2,0.1,9,19,high,FCFS
15,22,0.84,6,31,high,RR
13,21,0.17,3,16,low,RR
1,24,0.36,9,5,medium,SJF
7,10,0.68,9,34,low,Priority
4,20,0.57,8,20,low,Priority
17,15,0.45,2,10,medium,RR
5,19,0.88,2,43,low,RR
14,26,0.63,7,19,medium,Priority
13,29,0.36,9,27,high,Priority
12,16,0.91,8,11,high,Priority
4,28,0.35,7,49,low,SJF
18,7,0.64,7,41,high,FCFS
6,29,0.92,7,45,low,Priority
17,17,0.96,8,47,low,Priority
12,23,0.13,7,28,high,Priority
10,16,0.15,2,29,medium,RR
18,5,0.64,8,10,low,Priority
6,21,0.48,3,16,low,SJF
18,23,0.15,1,19,low,RR
18,22,0.55,1,24,medium,RR
16,4,0.24,9,20,medium,Priority
15,26,0.62,7,15,low,Priority
8,14,0.88,9,12,high,Priority
17,19,0.72,2,31,high,RR
4,2,0.81,1,43,low,RR
16,1,0.12,3,13,low,RR
7,29,0.65,4,10,medium,RR
15,28,0.78,5,12,high,RR
16,19,0.83,6,26,low,RR
18,22,0.91,2,9,low,RR
13,21,0.11,9,14,high,Priority
10,26,0.11,5,44,high,RR
6,4,0.69,7,28,low,Priority
18,22,0.92,7,28,medium,Priority
12,3,0.15,6,47,low,RR
1,12,0.26,3,18,low,SJF
19,7,0.88,8,23,low,Priority
1,25,0.3,2,46,low,SJF
13,4,0.39,8,23,medium,Priority
12,6,0.35,9,14,low,Priority
19,12,0.52,7,28,high,Priority
5,11,0.71,8,7,medium,Priority
19,29,0.97,1,22,low,RR
2,28,0.15,5,17,high,SJF
2,22,0.71,1,26,medium,RR
19,13,0.32,3,12,low,RR
12,1,0.28,7,30,low,Priority
13,23,0.52,4,46,high,RR
6,3,0.39,6,15,medium,SJF
2,1,0.7,6,39,low,RR
9,28,0.29,7,48,high,Priority
14,22,0.51,7,47,high,Priority
9,6,0.96,9,31,high,FCFS
6,6,0.55,4,47,high,FCFS
18,16,0.87,9,16,medium,Priority
9,7,0.78,4,14,high,FCFS
7,19,0.85,6,12,low,RR
8,5,0.55,2,40,medium,RR
2,15,0.73,5,34,medium,RR
6,22,0.34,5,28,medium,SJF
2,14,0.24,7,45,high,SJF
15,23,0.21,6,21,medium,RR
19,17,0.45,8,28,high,Priority
8,20,0.98,3,39,low,RR
8,24,0.47,2,21,medium,RR
11,27,0.22,4,21,medium,RR
14,25,0.18,9,29,high,Priority
11,12,0.52,9,31,medium,Priority
10,19,0.8,1,8,high,RR
7,26,0.59,9,44,medium,Priority
17,29,0.13,1,19,high,RR
14,12,0.82,3,31,medium,RR
8,28,0.21,6,34,high,RR
7,13,0.55,9,34,medium,Priority
13,24,0.35,8,23,low,Priority
17,13,0.29,8,19,high,Priority
12,22,0.57,8,29,low,Priority
14,7,0.58,3,23,medium,RR
17,29,0.15,1,14,high,RR
17,28,0.76,5,46,high,RR
9,6,0.36,8,14,medium,Priority
13,9,0.86,3,40,high,RR
6,9,0.77,1,46,medium,RR
16,17,0.43,7,8,low,Priority
10,21,0.73,1,32,medium,RR
13,2,0.55,3,8,medium,RR
15,20,0.17,5,6,medium,RR
9,28,0.14,1,40,low,RR
10,2,0.13,3,45,high,FCFS
19,9,0.68,6,49,low,RR
7,9,0.19,2,5,medium,RR
13,8,0.67,9,37,low,Priority
11,20,0.11,4,29,high,RR
9,1,0.93,4,37,high,FCFS
14,14,0.49,6,49,low,RR
15,25,0.68,4,27,low,RR
1,15,0.82,3,10,medium,RR
1,16,0.11,2,32,medium,SJF
14,20,0.39,2,31,low,RR
3,21,0.3,6,8,medium,SJF
13,26,0.91,8,30,high,Priority
7,21,0.41,2,28,low,RR
19,25,0.98,6,20,high,RR
2,15,0.48,3,22,medium,SJF
11,3,0.42,5,40,low,RR
12,4,0.91,4,32,low,RR
14,15,0.63,8,10,medium,Priority
4,26,0.62,5,14,high,RR
11,6,0.56,1,45,high,FCFS
16,21,0.48,5,49,medium,RR
16,25,0.54,2,12,high,RR
2,9,0.96,9,18,high,Priority
11,29,0.73,9,41,medium,Priority
5,1,0.52,7,12,low,Priority
11,11,0.38,8,25,high,Priority
10,19,0.91,7,30,high,Priority
14,11,0.56,1,20,low,RR
6,18,0.1,5,31,medium,SJF
2,16,0.61,7,24,high,Priority
8,29,0.91,5,21,high,RR
4,26,0.26,8,36,low,SJF
8,13,0.82,3,39,high,RR
18,21,0.68,7,36,high,Priority
2,7,0.44,8,30,low,SJF
7,11,0.92,2,27,low,RR
17,12,0.79,7,48,medium,Priority
13,1,0.35,5,20,medium,RR
11,19,0.71,7,13,low,Priority
14,26,0.24,8,37,medium,Priority
4,2,0.32,6,26,medium,SJF
5,11,0.41,3,15,high,SJF
2,22,0.32,8,38,high,SJF
15,16,0.18,1,18,low,RR
1,3,0.25,5,41,medium,SJF
7,22,0.47,6,31,medium,RR
7,10,0.74,5,37,high,RR
8,19,0.47,3,32,low,RR
4,13,0.39,1,13,high,SJF
4,14,0.26,3,31,low,SJF
5,1,0.54,5,33,low,RR
19,17,0.29,4,31,low,RR
6,27,0.68,5,15,high,RR
1,17,0.57,3,20,low,RR
12,25,0.38,2,34,high,RR
8,13,0.47,1,19,low,RR
10,1,0.54,7,9,medium,Priority
15,3,0.55,7,11,high,FCFS
2,2,0.21,5,8,high,FCFS
7,16,0.44,2,13,low,RR
8,29,0.7,1,14,high,RR
7,18,0.2,1,27,high,RR
13,23,0.44,2,29,low,RR
7,14,0.52,4,36,low,RR
7,5,0.41,3,42,high,FCFS
18,5,0.79,4,29,medium,RR
4,17,0.18,6,29,medium,SJF
19,12,0.11,1,33,medium,RR
3,19,0.17,3,47,low,SJF
6,19,0.4,8,6,medium,SJF
18,25,0.66,4,32,high,RR
2,24,0.34,9,32,low,SJF
8,5,0.88,5,33,low,RR
13,20,0.61,5,8,medium,RR
11,2,0.8,9,20,high,FCFS
16,13,0.96,7,22,high,Priority
2,8,0.91,5,33,low,RR
8,16,0.15,1,42,medium,RR
17,12,0.61,7,34,high,Priority
17,26,0.89,6,46,low,RR
15,29,0.2,3,20,medium,RR
6,26,0.35,1,30,medium,SJF
8,7,0.81,8,47,high,FCFS
9,19,0.33,2,41,high,RR
11,5,0.99,9,34,low,Priority
9,27,0.24,8,47,high,Priority
6,15,0.61,6,34,high,RR
15,12,0.34,1,20,medium,RR
8,17,0.33,6,29,medium,RR
2,1,0.18,9,41,high,FCFS
9,5,0.53,3,19,medium,RR
15,9,0.23,1,19,low,RR
17,24,0.7,9,49,medium,Priority
13,5,0.22,7,9,high,FCFS
9,10,0.14,1,46,medium,RR
11,28,0.11,7,38,high,Priority
11,8,0.41,6,24,high,RR
8,20,0.59,6,32,medium,RR
14,3,0.92,1,47,low,RR
6,8,0.25,2,48,high,SJF
19,28,0.92,5,23,low,RR
12,15,0.98,8,17,low,Priority
5,2,0.13,6,29,high,FCFS
14,6,0.6,4,43,high,FCFS
2,23,0.43,2,10,low,SJF
1,6,0.7,8,22,low,Priority
9,15,0.3,5,22,low,RR
16,9,0.65,8,5,low,Priority
9,20,0.37,3,46,medium,RR
8,11,0.69,9,24,medium,Priority
17,23,0.43,4,7,high,RR
3,17,0.88,5,26,medium,RR
19,14,0.21,2,27,medium,RR
11,23,0.71,1,38,high,RR
7,7,0.38,8,29,medium,Priority
1,15,0.7,4,46,medium,RR
13,21,0.38,6,13,medium,RR
3,23,0.29,9,45,medium,SJF
11,6,0.51,4,8,low,RR
17,7,0.18,4,33,high,FCFS
8,9,0.2,3,22,high,RR
11,16,0.39,6,29,medium,RR
4,5,0.21,1,26,medium,SJF
13,22,0.4,4,33,high,RR
6,9,0.33,6,21,high,SJF
4,6,0.49,5,13,high,FCFS
19,1,0.79,8,8,high,FCFS
17,1,0.98,6,38,low,RR
13,23,0.91,6,45,low,RR
2,17,0.79,3,31,medium,RR
17,6,0.9,4,46,high,FCFS
8,11,0.33,3,19,low,RR
11,14,0.41,6,24,medium,RR
7,24,0.26,4,13,high,RR
15,3,0.41,8,37,low,Priority
16,23,0.23,8,23,medium,Priority
10,5,0.26,2,26,medium,RR
17,15,0.94,5,44,low,RR
14,8,0.51,7,44,high,Priority
13,28,0.13,7,13,medium,Priority
6,10,0.57,8,10,low,Priority
4,6,0.2,1,46,low,SJF
19,7,0.52,3,46,high,FCFS
11,3,0.82,6,10,high,FCFS
3,22,0.42,8,31,low,SJF
8,23,0.83,3,12,low,RR
1,10,0.71,5,21,medium,RR
14,6,0.29,4,26,medium,RR
1,5,0.73,7,33,low,Priority
15,9,0.85,9,11,high,Priority
17,11,0.83,5,44,high,RR
4,1,0.65,1,9,high,FCFS
5,22,0.21,7,19,high,SJF
13,12,0.33,6,37,medium,RR
13,13,0.25,4,41,low,RR
9,17,0.46,4,22,low,RR
15,23,0.71,6,22,low,RR
7,10,0.12,7,42,medium,Priority
9,25,0.95,7,36,low,Priority
17,3,0.33,2,47,high,FCFS
16,15,0.79,1,39,medium,RR
19,20,0.7,2,20,medium,RR
2,23,0.14,4,14,low,SJF
13,11,0.54,5,39,high,RR
10,24,0.77,8,5,high,Priority
11,26,0.97,3,17,medium,RR
19,6,0.6,5,36,medium,RR
3,12,0.38,6,39,high,SJF
16,16,0.16,9,6,medium,Priority
14,9,0.52,2,8,low,RR
6,25,0.82,2,20,low,RR
4,28,0.68,5,46,high,RR
2,19,0.78,5,31,low,RR
9,8,0.61,5,28,high,RR
4,19,0.38,5,39,low,SJF
8,2,0.31,6,20,high,FCFS
14,3,0.64,5,15,medium,RR
19,18,0.43,8,48,low,Priority
17,26,0.41,5,8,high,RR
11,8,0.52,3,48,low,RR
1,29,0.89,6,9,low,RR
10,26,0.14,2,38,high,RR
5,21,0.87,9,9,low,Priority
9,9,0.84,1,38,medium,RR
12,6,0.61,4,36,medium,RR
5,25,0.14,2,10,low,SJF
14,20,0.3,5,14,high,RR
19,25,0.31,4,36,high,RR
6,26,0.87,9,47,low,Priority
14,2,0.89,8,17,high,FCFS
5,15,0.47,2,23,medium,SJF
9,15,0.51,4,7,low,RR
17,5,0.2,5,43,high,FCFS
7,17,0.7,7,8,medium,Priority
13,12,0.41,1,42,high,RR
5,21,0.56,8,18,medium,Priority
15,16,0.9,1,28,low,RR
11,7,0.5,9,32,low,Priority
7,3,0.83,2,34,low,RR
6,9,0.19,8,24,medium,SJF
4,21,0.76,7,37,high,Priority
9,19,0.12,7,9,low,Priority
17,18,0.73,1,7,high,RR
17,26,0.58,8,27,high,Priority
2,25,0.17,4,28,low,SJF
6,20,0.12,7,31,high,SJF
7,1,0.96,3,7,low,RR
13,27,0.57,3,13,low,RR
6,6,0.6,3,20,low,RR
11,16,0.92,1,24,low,RR
18,1,0.37,6,14,medium,RR
9,24,0.69,7,42,high,Priority
19,13,0.63,9,26,high,Priority
8,4,0.32,7,20,medium,Priority
17,23,0.71,5,41,high,RR
5,26,0.24,4,36,medium,SJF
14,9,0.25,4,42,high,RR
3,9,0.5,6,10,low,RR
18,21,0.99,2,43,low,RR
8,9,0.94,2,46,high,RR
1,17,0.13,6,5,low,SJF
14,6,0.52,4,37,medium,RR
7,21,0.69,8,37,low,Priority
11,2,0.97,2,12,low,RR
7,16,0.67,9,20,medium,Priority
3,2,0.51,3,25,high,FCFS
19,26,0.36,1,42,low,RR
14,13,0.72,1,49,high,RR
10,10,0.46,6,42,high,RR
5,10,0.13,8,16,medium,SJF
4,29,0.28,9,18,low,SJF
13,23,0.76,2,25,high,RR
9,10,0.52,4,49,low,RR
1,2,0.21,1,32,medium,SJF
13,17,0.98,4,14,medium,RR
14,17,0.83,2,39,medium,RR
19,18,0.9,5,44,medium,RR
15,25,0.84,9,31,medium,Priority
11,20,0.67,7,18,high,Priority
9,10,0.11,2,43,high,RR
5,21,0.4,1,48,medium,SJF
13,17,0.36,5,5,low,RR
4,7,0.22,5,9,high,FCFS
17,12,0.83,1,19,high,RR
11,18,0.72,5,30,low,RR
3,1,0.7,3,25,low,RR
11,17,0.98,3,36,medium,RR
5,25,0.65,3,13,high,RR
16,28,0.84,8,31,low,Priority
18,27,0.67,2,30,medium,RR
5,8,0.16,9,6,high,SJF
8,10,0.81,3,37,medium,RR
2,3,0.23,5,18,high,FCFS
8,18,0.3,7,24,low,Priority
9,9,0.69,6,43,low,RR
15,20,0.22,6,10,high,RR
17,6,0.18,9,31,high,FCFS
14,6,0.86,7,27,low,Priority
9,4,0.73,8,44,medium,Priority
6,8,0.24,2,49,high,SJF
3,6,0.31,4,21,medium,SJF
8,29,0.4,4,21,low,RR
3,13,0.32,4,41,high,SJF
18,4,0.83,7,40,medium,Priority
1,17,0.56,3,45,high,RR
3,29,0.42,8,46,high,SJF
12,6,0.73,7,8,low,Priority
13,15,0.32,2,43,medium,RR
16,23,0.25,8,23,low,Priority
11,21,0.55,8,14,high,Priority
14,20,0.17,4,19,low,RR
16,26,0.62,2,17,medium,RR
9,20,0.91,2,18,medium,RR
8,20,0.26,1,33,medium,RR
6,18,0.77,7,6,medium,Priority
17,27,0.15,2,25,medium,RR
17,18,0.48,4,47,medium,RR
16,4,0.78,6,29,medium,RR
19,18,0.58,7,21,high,Priority
3,22,0.41,4,30,medium,SJF
17,9,0.96,7,16,low,Priority
9,12,0.81,5,24,low,RR
9,15,0.83,2,40,low,RR
3,16,0.64,7,16,high,Priority
6,3,0.43,8,25,medium,SJF
1,8,0.69,3,6,medium,RR
8,24,0.78,8,25,high,Priority
18,3,0.97,3,27,low,RR
10,2,0.23,9,24,low,Priority
11,17,0.64,2,48,medium,RR
8,29,0.72,8,24,high,Priority
8,14,0.32,8,21,high,Priority
6,17,0.68,7,21,low,Priority
18,6,0.29,2,43,medium,RR
14,10,0.45,9,30,medium,Priority
2,3,0.36,7,15,medium,SJF
12,29,0.25,9,17,medium,Priority
6,11,0.27,7,47,low,SJF
5,9,0.32,9,21,medium,SJF
15,29,0.32,9,48,high,Priority
18,16,0.26,3,9,medium,RR
12,26,0.67,1,43,high,RR
7,21,0.47,2,6,medium,RR
18,16,0.78,9,43,medium,Priority
11,8,0.89,4,36,low,RR
19,10,0.82,2,22,high,RR
16,13,0.78,9,22,low,Priority
10,8,0.6,8,17,low,Priority
12,15,0.66,8,10,medium,Priority
18,11,0.45,2,27,high,RR
19,20,0.3,2,42,low,RR
12,5,0.25,2,24,medium,RR
15,2,0.3,7,39,high,FCFS
15,7,0.69,3,23,high,FCFS
19,29,0.24,7,23,low,Priority
13,2,0.1,4,40,high,FCFS
1,28,0.71,4,42,low,RR
9,27,0.52,4,44,low,RR
5,3,0.12,2,12,high,FCFS
1,29,0.19,3,38,low,SJF
7,3,0.11,8,10,medium,Priority
11,22,0.58,9,26,low,Priority
1,21,0.37,9,31,low,SJF
11,1,0.14,1,7,low,RR
5,6,0.8,4,22,high,FCFS
10,21,0.8,9,41,low,Priority
5,3,0.12,6,14,low,SJF
12,12,0.4,2,29,high,RR
14,12,0.64,5,41,low,RR
5,24,0.95,3,8,high,RR
17,11,0.59,9,41,high,Priority
10,11,0.63,3,21,medium,RR
18,5,0.19,7,20,high,FCFS
4,9,0.74,4,39,high,RR
4,2,0.34,2,37,medium,SJF
8,8,0.46,2,26,high,RR
11,27,0.61,7,32,high,Priority
8,25,0.53,3,44,high,RR
4,23,0.79,6,14,high,RR
15,8,0.58,7,39,low,Priority
